CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
12763	12763	0.0	1.0	1.0	1.0	-1	
11882	11882	0.0	1.0	1.0	1.0	-1	
10816	10816	0.0	1.0	1.0	1.0	-1	
9517	9517	0.0	1.0	1.0	1.0	-1	
14585	14585	0.0	1.0	1.0	1.0	-1	
12932	12932	0.0	1.0	1.0	1.0	-1	
6995	6995	0.0	1.0	1.0	1.0	-1	
7685	7685	0.0	1.0	1.0	1.0	-1	
6107	6107	0.0	1.0	1.0	1.0	-1	
9852	9852	0.0	1.0	1.0	1.0	-1	
8209	8209	0.0	1.0	1.0	1.0	-1	
11098	11098	0.0	1.0	1.0	1.0	-1	
11961	11961	0.0	1.0	1.0	1.0	-1	
10635	10635	0.0	1.0	1.0	1.0	-1	
9808	9808	0.0	1.0	1.0	1.0	-1	
12391	12391	0.0	1.0	1.0	1.0	-1	
13640	13640	0.0	1.0	1.0	1.0	-1	
10071	10071	0.0	1.0	1.0	1.0	-1	
10609	10609	0.0	1.0	1.0	1.0	-1	
1456	1456	0.0	1.0	1.0	1.0	-1	
5370	5370	0.0	1.0	1.0	1.0	-1	
7103	7103	0.0	1.0	1.0	1.0	-1	
7642	7642	0.0	1.0	1.0	1.0	-1	
13496	13496	0.0	1.0	1.0	1.0	-1	
13516	13516	0.0	1.0	1.0	1.0	-1	
14329	14329	0.0	1.0	1.0	1.0	-1	
11866	11866	0.0	1.0	1.0	1.0	-1	
3057	3057	0.0	1.0	1.0	1.0	-1	
9609	9609	0.0	1.0	1.0	1.0	-1	
10132	10132	0.0	1.0	1.0	1.0	-1	
12755	12755	0.0	1.0	1.0	1.0	-1	
13275	13275	0.0	1.0	1.0	1.0	-1	
1714	1714	0.0	1.0	1.0	1.0	-1	
14174	14174	0.0	1.0	1.0	1.0	-1	
8498	8498	0.0	1.0	1.0	1.0	-1	
13196	13196	0.0	1.0	1.0	1.0	-1	
12271	12271	0.0	1.0	1.0	1.0	-1	
12988	12988	0.0	1.0	1.0	1.0	-1	
13413	13413	0.0	1.0	1.0	1.0	-1	
10076	10076	0.0	1.0	1.0	1.0	-1	
11033	11033	0.0	1.0	1.0	1.0	-1	
2566	2566	0.0	1.0	1.0	1.0	-1	
1628	1628	0.0	1.0	1.0	1.0	-1	
10100	10100	0.0	1.0	1.0	1.0	-1	
10638	10638	0.0	1.0	1.0	1.0	-1	
6837	6837	0.0	1.0	1.0	1.0	-1	
5653	5653	0.0	1.0	1.0	1.0	-1	
5080	5080	0.0	1.0	1.0	1.0	-1	
7441	7441	0.0	1.0	1.0	1.0	-1	
9586	9586	0.0	1.0	1.0	1.0	-1	
5850	5850	0.0	1.0	1.0	1.0	-1	
11410	11410	0.0	1.0	1.0	1.0	-1	
12071	12071	0.0	1.0	1.0	1.0	-1	
13827	13827	0.0	1.0	1.0	1.0	-1	
13588	13588	0.0	1.0	1.0	1.0	-1	
13975	13975	0.0	1.0	1.0	1.0	-1	
13678	13678	0.0	1.0	1.0	1.0	-1	
13382	13382	0.0	1.0	1.0	1.0	-1	
11641	11641	0.0	1.0	1.0	1.0	-1	
13039	13039	0.0	1.0	1.0	1.0	-1	
13450	13450	0.0	1.0	1.0	1.0	-1	
12666	12666	0.0	1.0	1.0	1.0	-1	
8476	8476	0.0	1.0	1.0	1.0	-1	
13535	13535	0.0	1.0	1.0	1.0	-1	
1223	1223	0.0	1.0	1.0	1.0	-1	
7622	7622	0.0	1.0	1.0	1.0	-1	
13957	13957	0.0	1.0	1.0	1.0	-1	
13098	13098	0.0	1.0	1.0	1.0	-1	
13503	13503	0.0	1.0	1.0	1.0	-1	
11262	11262	0.0	1.0	1.0	1.0	-1	
10534	10534	0.0	1.0	1.0	1.0	-1	
134	134	0.0	1.0	1.0	1.0	-1	
5506	5506	0.0	1.0	1.0	1.0	-1	
4330	4330	0.0	1.0	1.0	1.0	-1	
8830	8830	0.0	1.0	1.0	1.0	-1	
14024	14024	0.0	1.0	1.0	1.0	-1	
11122	11122	0.0	1.0	1.0	1.0	-1	
10349	10349	0.0	1.0	1.0	1.0	-1	
10020	10020	0.0	1.0	1.0	1.0	-1	
14346	14346	0.0	1.0	1.0	1.0	-1	
13423	13423	0.0	1.0	1.0	1.0	-1	
12133	12133	0.0	1.0	1.0	1.0	-1	
12362	12362	0.0	1.0	1.0	1.0	-1	
8787	8787	0.0	1.0	1.0	1.0	-1	
12273	12273	0.0	1.0	1.0	1.0	-1	
14720	14720	0.0	1.0	1.0	1.0	-1	
9919	9919	0.0	1.0	1.0	1.0	-1	
2715	2715	0.0	1.0	1.0	1.0	-1	
10752	10752	0.0	1.0	1.0	1.0	-1	
8620	8620	0.0	1.0	1.0	1.0	-1	
10629	10629	0.0	1.0	1.0	1.0	-1	
1525	1525	0.0	1.0	1.0	1.0	-1	
5743	5743	0.0	1.0	1.0	1.0	-1	
7378	7378	0.0	1.0	1.0	1.0	-1	
3286	3286	0.0	1.0	1.0	1.0	-1	
3495	3495	0.0	1.0	1.0	1.0	-1	
4100	4100	0.0	1.0	1.0	1.0	-1	
14012	14012	0.0	1.0	1.0	1.0	-1	
7115	7115	0.0	1.0	1.0	1.0	-1	
9239	9239	0.0	1.0	1.0	1.0	-1	
12387	12387	0.0	1.0	1.0	1.0	-1	
3884	3884	0.0	1.0	1.0	1.0	-1	
10553	10553	0.0	1.0	1.0	1.0	-1	
12506	12506	0.0	1.0	1.0	1.0	-1	
13068	13068	0.0	1.0	1.0	1.0	-1	
9829	9829	0.0	1.0	1.0	1.0	-1	
13954	13954	0.0	1.0	1.0	1.0	-1	
12900	12900	0.0	1.0	1.0	1.0	-1	
13808	13808	0.0	1.0	1.0	1.0	-1	
14145	14145	0.0	1.0	1.0	1.0	-1	
90	90	0.0	1.0	1.0	1.0	-1	
6792	6792	0.0	1.0	1.0	1.0	-1	
7447	7447	0.0	1.0	1.0	1.0	-1	
12842	12842	0.0	1.0	1.0	1.0	-1	
11507	11507	0.0	1.0	1.0	1.0	-1	
12269	12269	0.0	1.0	1.0	1.0	-1	
12023	12023	0.0	1.0	1.0	1.0	-1	
4097	4097	0.0	1.0	1.0	1.0	-1	
10407	10407	0.0	1.0	1.0	1.0	-1	
11886	11886	0.0	1.0	1.0	1.0	-1	
8133	8133	0.0	1.0	1.0	1.0	-1	
11241	11241	0.0	1.0	1.0	1.0	-1	
3546	3546	0.0	1.0	1.0	1.0	-1	
8477	8477	0.0	1.0	1.0	1.0	-1	
6924	6924	0.0	1.0	1.0	1.0	-1	
8572	8572	0.0	1.0	1.0	1.0	-1	
13328	13328	0.0	1.0	1.0	1.0	-1	
13176	13176	0.0	1.0	1.0	1.0	-1	
11202	11202	0.0	1.0	1.0	1.0	-1	
10456	10456	0.0	1.0	1.0	1.0	-1	
5180	5180	0.0	1.0	1.0	1.0	-1	
1361	1361	0.0	1.0	1.0	1.0	-1	
9278	9278	0.0	1.0	1.0	1.0	-1	
10305	10305	0.0	1.0	1.0	1.0	-1	
12843	12843	0.0	1.0	1.0	1.0	-1	
12259	12259	0.0	1.0	1.0	1.0	-1	
791	791	0.0	1.0	1.0	1.0	-1	
705	705	0.0	1.0	1.0	1.0	-1	
4321	4321	0.0	1.0	1.0	1.0	-1	
6598	6598	0.0	1.0	1.0	1.0	-1	
12427	12427	0.0	1.0	1.0	1.0	-1	
12846	12846	0.0	1.0	1.0	1.0	-1	
13716	13716	0.0	1.0	1.0	1.0	-1	
1589	1589	0.0	1.0	1.0	1.0	-1	
7107	7107	0.0	1.0	1.0	1.0	-1	
4933	4933	0.0	1.0	1.0	1.0	-1	
9326	9326	0.0	1.0	1.0	1.0	-1	
5016	5016	0.0	1.0	1.0	1.0	-1	
7923	7923	0.0	1.0	1.0	1.0	-1	
9987	9987	0.0	1.0	1.0	1.0	-1	
11745	11745	0.0	1.0	1.0	1.0	-1	
13198	13198	0.0	1.0	1.0	1.0	-1	
14202	14202	0.0	1.0	1.0	1.0	-1	
14559	14559	0.0	1.0	1.0	1.0	-1	
12849	12849	0.0	1.0	1.0	1.0	-1	
6478	6478	0.0	1.0	1.0	1.0	-1	
7026	7026	0.0	1.0	1.0	1.0	-1	
9196	9196	0.0	1.0	1.0	1.0	-1	
9826	9826	0.0	1.0	1.0	1.0	-1	
7888	7888	0.0	1.0	1.0	1.0	-1	
12400	12400	0.0	1.0	1.0	1.0	-1	
13340	13340	0.0	1.0	1.0	1.0	-1	
11865	11865	0.0	1.0	1.0	1.0	-1	
11037	11037	0.0	1.0	1.0	1.0	-1	
11894	11894	0.0	1.0	1.0	1.0	-1	
14116	14116	0.0	1.0	1.0	1.0	-1	
1239	1239	0.0	1.0	1.0	1.0	-1	
5088	5088	0.0	1.0	1.0	1.0	-1	
12667	12667	0.0	1.0	1.0	1.0	-1	
9347	9347	0.0	1.0	1.0	1.0	-1	
13510	13510	0.0	1.0	1.0	1.0	-1	
10782	10782	0.0	1.0	1.0	1.0	-1	
12457	12457	0.0	1.0	1.0	1.0	-1	
11154	11154	0.0	1.0	1.0	1.0	-1	
12013	12013	0.0	1.0	1.0	1.0	-1	
9823	9823	0.0	1.0	1.0	1.0	-1	
13448	13448	0.0	1.0	1.0	1.0	-1	
11743	11743	0.0	1.0	1.0	1.0	-1	
6122	6122	0.0	1.0	1.0	1.0	-1	
1511	1511	0.0	1.0	1.0	1.0	-1	
583	583	0.0	1.0	1.0	1.0	-1	
643	643	0.0	1.0	1.0	1.0	-1	
4260	4260	0.0	1.0	1.0	1.0	-1	
3408	3408	0.0	1.0	1.0	1.0	-1	
5433	5433	0.0	1.0	1.0	1.0	-1	
5074	5074	0.0	1.0	1.0	1.0	-1	
6295	6295	0.0	1.0	1.0	1.0	-1	
13905	13905	0.0	1.0	1.0	1.0	-1	
13817	13817	0.0	1.0	1.0	1.0	-1	
12272	12272	0.0	1.0	1.0	1.0	-1	
12754	12754	0.0	1.0	1.0	1.0	-1	
8554	8554	0.0	1.0	1.0	1.0	-1	
10324	10324	0.0	1.0	1.0	1.0	-1	
11948	11948	0.0	1.0	1.0	1.0	-1	
7110	7110	0.0	1.0	1.0	1.0	-1	
2475	2475	0.0	1.0	1.0	1.0	-1	
4992	4992	0.0	1.0	1.0	1.0	-1	
7920	7920	0.0	1.0	1.0	1.0	-1	
6061	6061	0.0	1.0	1.0	1.0	-1	
6944	6944	0.0	1.0	1.0	1.0	-1	
8486	8486	0.0	1.0	1.0	1.0	-1	
12299	12299	0.0	1.0	1.0	1.0	-1	
11513	11513	0.0	1.0	1.0	1.0	-1	
13326	13326	0.0	1.0	1.0	1.0	-1	
13709	13709	0.0	1.0	1.0	1.0	-1	
13750	13750	0.0	1.0	1.0	1.0	-1	
13598	13598	0.0	1.0	1.0	1.0	-1	
13422	13422	0.0	1.0	1.0	1.0	-1	
13921	13921	0.0	1.0	1.0	1.0	-1	
12894	12894	0.0	1.0	1.0	1.0	-1	
6836	6836	0.0	1.0	1.0	1.0	-1	
7475	7475	0.0	1.0	1.0	1.0	-1	
1389	1389	0.0	1.0	1.0	1.0	-1	
12083	12083	0.0	1.0	1.0	1.0	-1	
8685	8685	0.0	1.0	1.0	1.0	-1	
13792	13792	0.0	1.0	1.0	1.0	-1	
13447	13447	0.0	1.0	1.0	1.0	-1	
12581	12581	0.0	1.0	1.0	1.0	-1	
12872	12872	0.0	1.0	1.0	1.0	-1	
2708	2708	0.0	1.0	1.0	1.0	-1	
13469	13469	0.0	1.0	1.0	1.0	-1	
7406	7406	0.0	1.0	1.0	1.0	-1	
7615	7615	0.0	1.0	1.0	1.0	-1	
9332	9332	0.0	1.0	1.0	1.0	-1	
9034	9034	0.0	1.0	1.0	1.0	-1	
8944	8944	0.0	1.0	1.0	1.0	-1	
8622	8622	0.0	1.0	1.0	1.0	-1	
14419	14419	0.0	1.0	1.0	1.0	-1	
11119	11119	0.0	1.0	1.0	1.0	-1	
9984	9984	0.0	1.0	1.0	1.0	-1	
10321	10321	0.0	1.0	1.0	1.0	-1	
9228	9228	0.0	1.0	1.0	1.0	-1	
11092	11092	0.0	1.0	1.0	1.0	-1	
12262	12262	0.0	1.0	1.0	1.0	-1	
12291	12291	0.0	1.0	1.0	1.0	-1	
10590	10590	0.0	1.0	1.0	1.0	-1	
5523	5523	0.0	1.0	1.0	1.0	-1	
10683	10683	0.0	1.0	1.0	1.0	-1	
8343	8343	0.0	1.0	1.0	1.0	-1	
5213	5213	0.0	1.0	1.0	1.0	-1	
12834	12834	0.0	1.0	1.0	1.0	-1	
13715	13715	0.0	1.0	1.0	1.0	-1	
8152	8152	0.0	1.0	1.0	1.0	-1	
4861	4861	0.0	1.0	1.0	1.0	-1	
7496	7496	0.0	1.0	1.0	1.0	-1	
12239	12239	0.0	1.0	1.0	1.0	-1	
12513	12513	0.0	1.0	1.0	1.0	-1	
10083	10083	0.0	1.0	1.0	1.0	-1	
10121	10121	0.0	1.0	1.0	1.0	-1	
10608	10608	0.0	1.0	1.0	1.0	-1	
13022	13022	0.0	1.0	1.0	1.0	-1	
2114	2114	0.0	1.0	1.0	1.0	-1	
1775	1775	0.0	1.0	1.0	1.0	-1	
1173	1173	0.0	1.0	1.0	1.0	-1	
9992	9992	0.0	1.0	1.0	1.0	-1	
9041	9041	0.0	1.0	1.0	1.0	-1	
9251	9251	0.0	1.0	1.0	1.0	-1	
6279	6279	0.0	1.0	1.0	1.0	-1	
8444	8444	0.0	1.0	1.0	1.0	-1	
12898	12898	0.0	1.0	1.0	1.0	-1	
6824	6824	0.0	1.0	1.0	1.0	-1	
5004	5004	0.0	1.0	1.0	1.0	-1	
9712	9712	0.0	1.0	1.0	1.0	-1	
10579	10579	0.0	1.0	1.0	1.0	-1	
7476	7476	0.0	1.0	1.0	1.0	-1	
12739	12739	0.0	1.0	1.0	1.0	-1	
10062	10062	0.0	1.0	1.0	1.0	-1	
11967	11967	0.0	1.0	1.0	1.0	-1	
1647	1647	0.0	1.0	1.0	1.0	-1	
4634	4634	0.0	1.0	1.0	1.0	-1	
5209	5209	0.0	1.0	1.0	1.0	-1	
9640	9640	0.0	1.0	1.0	1.0	-1	
13223	13223	0.0	1.0	1.0	1.0	-1	
13768	13768	0.0	1.0	1.0	1.0	-1	
12848	12848	0.0	1.0	1.0	1.0	-1	
12897	12897	0.0	1.0	1.0	1.0	-1	
1809	1809	0.0	1.0	1.0	1.0	-1	
7203	7203	0.0	1.0	1.0	1.0	-1	
2377	2377	0.0	1.0	1.0	1.0	-1	
1831	1831	0.0	1.0	1.0	1.0	-1	
2588	2588	0.0	1.0	1.0	1.0	-1	
11890	11890	0.0	1.0	1.0	1.0	-1	
11191	11191	0.0	1.0	1.0	1.0	-1	
11698	11698	0.0	1.0	1.0	1.0	-1	
5451	5451	0.0	1.0	1.0	1.0	-1	
6220	6220	0.0	1.0	1.0	1.0	-1	
8598	8598	0.0	1.0	1.0	1.0	-1	
11039	11039	0.0	1.0	1.0	1.0	-1	
12132	12132	0.0	1.0	1.0	1.0	-1	
11693	11693	0.0	1.0	1.0	1.0	-1	
8479	8479	0.0	1.0	1.0	1.0	-1	
13433	13433	0.0	1.0	1.0	1.0	-1	
1719	1719	0.0	1.0	1.0	1.0	-1	
1175	1175	0.0	1.0	1.0	1.0	-1	
9986	9986	0.0	1.0	1.0	1.0	-1	
6128	6128	0.0	1.0	1.0	1.0	-1	
8440	8440	0.0	1.0	1.0	1.0	-1	
13703	13703	0.0	1.0	1.0	1.0	-1	
14443	14443	0.0	1.0	1.0	1.0	-1	
13660	13660	0.0	1.0	1.0	1.0	-1	
10412	10412	0.0	1.0	1.0	1.0	-1	
6189	6189	0.0	1.0	1.0	1.0	-1	
13920	13920	0.0	1.0	1.0	1.0	-1	
9622	9622	0.0	1.0	1.0	1.0	-1	
13278	13278	0.0	1.0	1.0	1.0	-1	
12514	12514	0.0	1.0	1.0	1.0	-1	
13267	13267	0.0	1.0	1.0	1.0	-1	
13718	13718	0.0	1.0	1.0	1.0	-1	
14011	14011	0.0	1.0	1.0	1.0	-1	
12918	12918	0.0	1.0	1.0	1.0	-1	
4122	4122	0.0	1.0	1.0	1.0	-1	
12746	12746	0.0	1.0	1.0	1.0	-1	
2531	2531	0.0	1.0	1.0	1.0	-1	
9960	9960	0.0	1.0	1.0	1.0	-1	
12338	12338	0.0	1.0	1.0	1.0	-1	
11937	11937	0.0	1.0	1.0	1.0	-1	
13159	13159	0.0	1.0	1.0	1.0	-1	
13052	13052	0.0	1.0	1.0	1.0	-1	
11040	11040	0.0	1.0	1.0	1.0	-1	
9856	9856	0.0	1.0	1.0	1.0	-1	
10728	10728	0.0	1.0	1.0	1.0	-1	
13016	13016	0.0	1.0	1.0	1.0	-1	
12181	12181	0.0	1.0	1.0	1.0	-1	
13252	13252	0.0	1.0	1.0	1.0	-1	
6021	6021	0.0	1.0	1.0	1.0	-1	
12668	12668	0.0	1.0	1.0	1.0	-1	
8629	8629	0.0	1.0	1.0	1.0	-1	
9391	9391	0.0	1.0	1.0	1.0	-1	
9600	9600	0.0	1.0	1.0	1.0	-1	
12063	12063	0.0	1.0	1.0	1.0	-1	
11659	11659	0.0	1.0	1.0	1.0	-1	
9051	9051	0.0	1.0	1.0	1.0	-1	
14389	14389	0.0	1.0	1.0	1.0	-1	
12459	12459	0.0	1.0	1.0	1.0	-1	
12942	12942	0.0	1.0	1.0	1.0	-1	
12268	12268	0.0	1.0	1.0	1.0	-1	
12101	12101	0.0	1.0	1.0	1.0	-1	
6157	6157	0.0	1.0	1.0	1.0	-1	
1952	1952	0.0	1.0	1.0	1.0	-1	
13825	13825	0.0	1.0	1.0	1.0	-1	
6340	6340	0.0	1.0	1.0	1.0	-1	
6621	6621	0.0	1.0	1.0	1.0	-1	
8487	8487	0.0	1.0	1.0	1.0	-1	
11550	11550	0.0	1.0	1.0	1.0	-1	
14104	14104	0.0	1.0	1.0	1.0	-1	
13318	13318	0.0	1.0	1.0	1.0	-1	
11102	11102	0.0	1.0	1.0	1.0	-1	
12671	12671	0.0	1.0	1.0	1.0	-1	
13903	13903	0.0	1.0	1.0	1.0	-1	
12732	12732	0.0	1.0	1.0	1.0	-1	
8358	8358	0.0	1.0	1.0	1.0	-1	
777	777	0.0	1.0	1.0	1.0	-1	
7523	7523	0.0	1.0	1.0	1.0	-1	
7414	7414	0.0	1.0	1.0	1.0	-1	
11458	11458	0.0	1.0	1.0	1.0	-1	
13552	13552	0.0	1.0	1.0	1.0	-1	
13224	13224	0.0	1.0	1.0	1.0	-1	
13342	13342	0.0	1.0	1.0	1.0	-1	
13351	13351	0.0	1.0	1.0	1.0	-1	
1868	1868	0.0	1.0	1.0	1.0	-1	
8865	8865	0.0	1.0	1.0	1.0	-1	
13465	13465	0.0	1.0	1.0	1.0	-1	
9570	9570	0.0	1.0	1.0	1.0	-1	
13912	13912	0.0	1.0	1.0	1.0	-1	
13805	13805	0.0	1.0	1.0	1.0	-1	
10306	10306	0.0	1.0	1.0	1.0	-1	
13869	13869	0.0	1.0	1.0	1.0	-1	
12174	12174	0.0	1.0	1.0	1.0	-1	
3802	3802	0.0	1.0	1.0	1.0	-1	
223	223	0.0	1.0	1.0	1.0	-1	
9296	9296	0.0	1.0	1.0	1.0	-1	
11682	11682	0.0	1.0	1.0	1.0	-1	
10322	10322	0.0	1.0	1.0	1.0	-1	
12412	12412	0.0	1.0	1.0	1.0	-1	
10624	10624	0.0	1.0	1.0	1.0	-1	
3102	3102	0.0	1.0	1.0	1.0	-1	
8356	8356	0.0	1.0	1.0	1.0	-1	
12295	12295	0.0	1.0	1.0	1.0	-1	
13047	13047	0.0	1.0	1.0	1.0	-1	
13799	13799	0.0	1.0	1.0	1.0	-1	
4849	4849	0.0	1.0	1.0	1.0	-1	
12057	12057	0.0	1.0	1.0	1.0	-1	
9165	9165	0.0	1.0	1.0	1.0	-1	
9733	9733	0.0	1.0	1.0	1.0	-1	
13155	13155	0.0	1.0	1.0	1.0	-1	
10059	10059	0.0	1.0	1.0	1.0	-1	
12238	12238	0.0	1.0	1.0	1.0	-1	
13249	13249	0.0	1.0	1.0	1.0	-1	
823	823	0.0	1.0	1.0	1.0	-1	
9037	9037	0.0	1.0	1.0	1.0	-1	
8692	8692	0.0	1.0	1.0	1.0	-1	
6532	6532	0.0	1.0	1.0	1.0	-1	
8412	8412	0.0	1.0	1.0	1.0	-1	
14070	14070	0.0	1.0	1.0	1.0	-1	
861	861	0.0	1.0	1.0	1.0	-1	
1029	1029	0.0	1.0	1.0	1.0	-1	
238	238	0.0	1.0	1.0	1.0	-1	
13859	13859	0.0	1.0	1.0	1.0	-1	
7477	7477	0.0	1.0	1.0	1.0	-1	
12743	12743	0.0	1.0	1.0	1.0	-1	
11727	11727	0.0	1.0	1.0	1.0	-1	
12118	12118	0.0	1.0	1.0	1.0	-1	
9630	9630	0.0	1.0	1.0	1.0	-1	
9077	9077	0.0	1.0	1.0	1.0	-1	
12803	12803	0.0	1.0	1.0	1.0	-1	
14123	14123	0.0	1.0	1.0	1.0	-1	
12731	12731	0.0	1.0	1.0	1.0	-1	
7	7	0.0	1.0	1.0	1.0	-1	
9322	9322	0.0	1.0	1.0	1.0	-1	
13187	13187	0.0	1.0	1.0	1.0	-1	
11294	11294	0.0	1.0	1.0	1.0	-1	
13335	13335	0.0	1.0	1.0	1.0	-1	
12648	12648	0.0	1.0	1.0	1.0	-1	
11068	11068	0.0	1.0	1.0	1.0	-1	
6916	6916	0.0	1.0	1.0	1.0	-1	
9407	9407	0.0	1.0	1.0	1.0	-1	
9211	9211	0.0	1.0	1.0	1.0	-1	
12341	12341	0.0	1.0	1.0	1.0	-1	
14360	14360	0.0	1.0	1.0	1.0	-1	
13299	13299	0.0	1.0	1.0	1.0	-1	
13914	13914	0.0	1.0	1.0	1.0	-1	
8482	8482	0.0	1.0	1.0	1.0	-1	
13297	13297	0.0	1.0	1.0	1.0	-1	
2570	2570	0.0	1.0	1.0	1.0	-1	
5610	5610	0.0	1.0	1.0	1.0	-1	
802	802	0.0	1.0	1.0	1.0	-1	
693	693	0.0	1.0	1.0	1.0	-1	
7840	7840	0.0	1.0	1.0	1.0	-1	
8405	8405	0.0	1.0	1.0	1.0	-1	
14080	14080	0.0	1.0	1.0	1.0	-1	
13415	13415	0.0	1.0	1.0	1.0	-1	
8496	8496	0.0	1.0	1.0	1.0	-1	
11268	11268	0.0	1.0	1.0	1.0	-1	
14379	14379	0.0	1.0	1.0	1.0	-1	
13982	13982	0.0	1.0	1.0	1.0	-1	
1020	1020	0.0	1.0	1.0	1.0	-1	
10049	10049	0.0	1.0	1.0	1.0	-1	
11142	11142	0.0	1.0	1.0	1.0	-1	
6292	6292	0.0	1.0	1.0	1.0	-1	
13913	13913	0.0	1.0	1.0	1.0	-1	
5665	5665	0.0	1.0	1.0	1.0	-1	
6503	6503	0.0	1.0	1.0	1.0	-1	
12540	12540	0.0	1.0	1.0	1.0	-1	
12804	12804	0.0	1.0	1.0	1.0	-1	
13338	13338	0.0	1.0	1.0	1.0	-1	
11306	11306	0.0	1.0	1.0	1.0	-1	
11951	11951	0.0	1.0	1.0	1.0	-1	
12919	12919	0.0	1.0	1.0	1.0	-1	
10992	10992	0.0	1.0	1.0	1.0	-1	
10420	10420	0.0	1.0	1.0	1.0	-1	
13152	13152	0.0	1.0	1.0	1.0	-1	
10540	10540	0.0	1.0	1.0	1.0	-1	
13532	13532	0.0	1.0	1.0	1.0	-1	
12549	12549	0.0	1.0	1.0	1.0	-1	
14089	14089	0.0	1.0	1.0	1.0	-1	
12719	12719	0.0	1.0	1.0	1.0	-1	
3486	3486	0.0	1.0	1.0	1.0	-1	
13301	13301	0.0	1.0	1.0	1.0	-1	
13020	13020	0.0	1.0	1.0	1.0	-1	
12527	12527	0.0	1.0	1.0	1.0	-1	
10995	10995	0.0	1.0	1.0	1.0	-1	
11827	11827	0.0	1.0	1.0	1.0	-1	
12741	12741	0.0	1.0	1.0	1.0	-1	
6447	6447	0.0	1.0	1.0	1.0	-1	
13148	13148	0.0	1.0	1.0	1.0	-1	
12734	12734	0.0	1.0	1.0	1.0	-1	
9816	9816	0.0	1.0	1.0	1.0	-1	
11895	11895	0.0	1.0	1.0	1.0	-1	
11562	11562	0.0	1.0	1.0	1.0	-1	
114	114	0.0	1.0	1.0	1.0	-1	
11109	11109	0.0	1.0	1.0	1.0	-1	
2362	2362	0.0	1.0	1.0	1.0	-1	
6497	6497	0.0	1.0	1.0	1.0	-1	
12963	12963	0.0	1.0	1.0	1.0	-1	
12694	12694	0.0	1.0	1.0	1.0	-1	
14021	14021	0.0	1.0	1.0	1.0	-1	
6884	6884	0.0	1.0	1.0	1.0	-1	
6546	6546	0.0	1.0	1.0	1.0	-1	
6693	6693	0.0	1.0	1.0	1.0	-1	
10788	10788	0.0	1.0	1.0	1.0	-1	
9288	9288	0.0	1.0	1.0	1.0	-1	
14435	14435	0.0	1.0	1.0	1.0	-1	
12265	12265	0.0	1.0	1.0	1.0	-1	
10005	10005	0.0	1.0	1.0	1.0	-1	
8488	8488	0.0	1.0	1.0	1.0	-1	
11461	11461	0.0	1.0	1.0	1.0	-1	
13037	13037	0.0	1.0	1.0	1.0	-1	
11706	11706	0.0	1.0	1.0	1.0	-1	
12607	12607	0.0	1.0	1.0	1.0	-1	
7889	7889	0.0	1.0	1.0	1.0	-1	
10370	10370	0.0	1.0	1.0	1.0	-1	
13429	13429	0.0	1.0	1.0	1.0	-1	
10986	10986	0.0	1.0	1.0	1.0	-1	
3564	3564	0.0	1.0	1.0	1.0	-1	
8686	8686	0.0	1.0	1.0	1.0	-1	
12839	12839	0.0	1.0	1.0	1.0	-1	
13568	13568	0.0	1.0	1.0	1.0	-1	
14044	14044	0.0	1.0	1.0	1.0	-1	
13648	13648	0.0	1.0	1.0	1.0	-1	
13343	13343	0.0	1.0	1.0	1.0	-1	
12865	12865	0.0	1.0	1.0	1.0	-1	
12592	12592	0.0	1.0	1.0	1.0	-1	
13255	13255	0.0	1.0	1.0	1.0	-1	
5208	5208	0.0	1.0	1.0	1.0	-1	
10962	10962	0.0	1.0	1.0	1.0	-1	
979	979	0.0	1.0	1.0	1.0	-1	
10428	10428	0.0	1.0	1.0	1.0	-1	
11066	11066	0.0	1.0	1.0	1.0	-1	
10043	10043	0.0	1.0	1.0	1.0	-1	
14445	14445	0.0	1.0	1.0	1.0	-1	
14250	14250	0.0	1.0	1.0	1.0	-1	
14045	14045	0.0	1.0	1.0	1.0	-1	
13947	13947	0.0	1.0	1.0	1.0	-1	
12040	12040	0.0	1.0	1.0	1.0	-1	
9483	9483	0.0	1.0	1.0	1.0	-1	
8712	8712	0.0	1.0	1.0	1.0	-1	
10941	10941	0.0	1.0	1.0	1.0	-1	
14434	14434	0.0	1.0	1.0	1.0	-1	
10541	10541	0.0	1.0	1.0	1.0	-1	
13987	13987	0.0	1.0	1.0	1.0	-1	
7250	7250	0.0	1.0	1.0	1.0	-1	
14479	14479	0.0	1.0	1.0	1.0	-1	
14363	14363	0.0	1.0	1.0	1.0	-1	
12821	12821	0.0	1.0	1.0	1.0	-1	
12106	12106	0.0	1.0	1.0	1.0	-1	
13201	13201	0.0	1.0	1.0	1.0	-1	
9321	9321	0.0	1.0	1.0	1.0	-1	
8344	8344	0.0	1.0	1.0	1.0	-1	
9106	9106	0.0	1.0	1.0	1.0	-1	
13849	13849	0.0	1.0	1.0	1.0	-1	
13961	13961	0.0	1.0	1.0	1.0	-1	
13081	13081	0.0	1.0	1.0	1.0	-1	
10016	10016	0.0	1.0	1.0	1.0	-1	
14031	14031	0.0	1.0	1.0	1.0	-1	
11588	11588	0.0	1.0	1.0	1.0	-1	
1305	1305	0.0	1.0	1.0	1.0	-1	
6301	6301	0.0	1.0	1.0	1.0	-1	
